customer_id,customer_name,email,gender,age,city,state,signup_date,customer_segment,acquisition_channel,preferred_channel,total_orders,total_spend,last_purchase_date,customer_tenure_days,days_since_last_purchase,average_order_value,customer_activity,spend_category
CUST1228,Neha Mehta,customer228@example.com,Female,34,Kolkata,West Bengal,2023-01-14 20:18:31,Regular,Email Campaign,Marketplace,6,6884.88,2026-06-01 08:37:20,1324,90,1147.48,Active,Medium
CUST1657,Aman Saxena,customer657@example.com,Male,56,Bengaluru,Karnataka,2025-11-04 15:36:14,VIP,Paid Ads,Marketplace,4,4395.19,2026-04-04 12:17:40,299,148,1098.8,At Risk,Low
CUST1882,Rahul Gupta,customer882@example.com,Female,24,Gurugram,Haryana,2023-09-30 04:58:35,Premium,Referral,Marketplace,5,15655.43,2025-02-25 17:56:04,1065,551,3131.09,Inactive,High
CUST1508,Priya Verma,customer508@example.com,Male,57,Pune,Maharashtra,2024-06-10 21:56:14,Regular,Organic Search,Mobile App,13,10547.61,2025-01-23 14:03:40,811,584,811.35,Inactive,Medium
CUST1826,Aditya Sharma,customer826@example.com,Male,34,Gurugram,Haryana,2024-04-28 19:25:05,VIP,Referral,Mobile App,7,7554.42,2025-05-15 17:16:37,854,472,1079.2,Inactive,Medium
CUST1865,Ananya Sharma,customer865@example.com,Female,31,Noida,Uttar Pradesh,2023-08-25 05:49:59,Premium,Social Media,Mobile App,7,8312.31,2026-05-17 06:49:18,1101,105,1187.47,At Risk,Medium
CUST1972,Vivaan Verma,customer972@example.com,Female,29,Delhi,Delhi,2025-04-18 18:05:26,Regular,Direct,Store,7,3602.15,2026-02-22 00:27:34,499,189,514.59,Inactive,Low
CUST1675,Aman Roy,customer675@example.com,Male,28,Chennai,Tamil Nadu,2023-06-09 20:27:04,Regular,Social Media,Store,6,5379.72,2025-11-25 19:54:44,1178,278,896.62,Inactive,Medium
CUST1645,Vikram Patel,customer645@example.com,Male,29,Mumbai,Maharashtra,2025-12-19 18:30:21,Regular,Direct,Store,11,5822.82,2025-12-19 18:30:21,254,254,529.35,Inactive,Medium
CUST1353,Riya Shah,customer353@example.com,Female,31,Dehradun,Uttarakhand,2024-03-10 18:02:58,Premium,Social Media,Website,13,3657.68,2025-12-02 10:39:04,903,271,281.36,Inactive,Low
CUST1767,Kavya Kapoor,customer767@example.com,Female,42,Gurugram,Haryana,2024-01-06 11:54:48,Premium,Email Campaign,Store,7,14887.62,2026-06-01 08:56:37,967,90,2126.8,Active,Medium
CUST1758,Kavya Joshi,customer758@example.com,Male,38,Gurugram,Haryana,2025-01-15 14:11:58,Premium,Direct,Marketplace,6,6937.59,2026-08-22 20:34:24,592,8,1156.27,Active,Medium
CUST1296,Vikram Roy,customer296@example.com,Male,49,Pune,Maharashtra,2024-12-19 21:02:00,Regular,Email Campaign,Marketplace,8,13747.56,2025-08-29 00:01:46,619,366,1718.44,Inactive,Medium
CUST1531,Aarav Bansal,customer531@example.com,Male,24,Noida,Uttar Pradesh,2023-04-04 19:01:10,Regular,Organic Search,Mobile App,6,6889.06,2025-01-05 07:17:59,1244,602,1148.18,Inactive,Medium
CUST1684,Ananya Kumar,customer684@example.com,Female,23,Kolkata,West Bengal,2025-03-15 12:36:14,VIP,Social Media,Mobile App,10,12834.88,2026-04-14 08:54:19,533,138,1283.49,At Risk,Medium
CUST1006,Vivaan Mehta,customer6@example.com,Male,36,Gurugram,Haryana,2024-09-24 13:46:39,Premium,Organic Search,Website,6,9170.25,2026-07-30 17:17:39,705,31,1528.38,Active,Medium
CUST1304,Priya Chauhan,customer304@example.com,Male,30,Lucknow,Uttar Pradesh,2024-11-13 08:10:35,Regular,Social Media,Store,9,15518.98,2025-04-13 15:17:09,655,504,1724.33,Inactive,High
CUST1207,Arjun Saxena,customer207@example.com,Female,53,Noida,Uttar Pradesh,2023-09-12 17:51:07,Regular,Paid Ads,Marketplace,4,11826.77,2025-08-13 12:32:29,1083,382,2956.69,Inactive,Medium
CUST1221,Kavya Malhotra,customer221@example.com,Female,47,Dehradun,Uttarakhand,2024-02-23 03:35:29,Regular,Social Media,Mobile App,3,12095.98,2025-02-26 07:50:02,919,550,4031.99,Inactive,Medium
CUST1154,Isha Gupta,customer154@example.com,Male,45,Bengaluru,Karnataka,2024-04-14 08:56:38,Regular,Referral,Marketplace,5,19202.11,2025-02-09 06:07:08,868,567,3840.42,Inactive,High
CUST1065,Sneha Mehta,customer65@example.com,Female,60,Ahmedabad,Gujarat,2024-03-12 10:02:04,Regular,Social Media,Store,2,16926.69,2026-03-08 23:35:41,901,175,8463.34,At Risk,High
CUST1620,Vikram Shah,customer620@example.com,Female,35,Noida,Uttar Pradesh,2024-05-04 02:30:57,Regular,Organic Search,Mobile App,5,5735.75,2025-06-23 03:41:04,848,433,1147.15,Inactive,Medium
CUST1639,Riya Singh,customer639@example.com,Female,28,Gurugram,Haryana,2025-10-28 18:04:26,Regular,Email Campaign,Website,7,2420.07,2026-06-25 00:56:24,306,66,345.72,Active,Low
CUST1282,Riya Saxena,customer282@example.com,Male,30,Dehradun,Uttarakhand,2025-03-16 07:26:34,Regular,Paid Ads,Mobile App,11,15331.01,2025-09-10 15:53:03,532,354,1393.73,Inactive,High
CUST1793,Arjun Roy,customer793@example.com,Male,22,Kolkata,West Bengal,2023-11-04 16:28:58,Regular,Direct,Store,11,15415.5,2026-07-04 11:55:24,1030,57,1401.41,Active,High
CUST1616,Ananya Mishra,customer616@example.com,Female,30,Noida,Uttar Pradesh,2025-05-17 04:30:48,Premium,Direct,Marketplace,7,17782.28,2026-01-12 09:41:26,470,230,2540.33,Inactive,High
CUST1435,Ankit Shah,customer435@example.com,Female,37,Noida,Uttar Pradesh,2024-02-16 06:47:19,Regular,Referral,Store,1,9378.6,2026-01-29 05:45:33,926,213,9378.6,Inactive,Medium
CUST1571,Neha Sharma,customer571@example.com,Male,49,Bengaluru,Karnataka,2024-12-13 09:26:10,Premium,Paid Ads,Website,5,10719.54,2026-01-09 10:07:57,625,233,2143.91,Inactive,Medium
CUST1009,Pooja Das,customer9@example.com,Male,22,Lucknow,Uttar Pradesh,2024-10-26 23:50:01,VIP,Referral,Marketplace,4,6061.52,2025-04-06 10:01:22,673,511,1515.38,Inactive,Medium
CUST1034,Aditya Chauhan,customer34@example.com,Female,39,Gurugram,Haryana,2023-06-27 13:08:30,Regular,Organic Search,Store,4,10568.82,2025-04-05 00:51:01,1160,512,2642.2,Inactive,Medium
CUST1584,Pooja Kumar,customer584@example.com,Unknown,56,Chennai,Tamil Nadu,2024-05-25 14:56:38,Regular,Social Media,Store,9,9945.24,2026-02-22 13:13:21,827,189,1105.03,Inactive,Medium
CUST1122,Aarav Gupta,customer122@example.com,Female,33,Kolkata,West Bengal,2025-10-23 05:10:52,Regular,Social Media,Store,9,3285.36,2025-10-23 05:10:52,311,311,365.04,Inactive,Low
CUST1323,Simran Kapoor,customer323@example.com,Female,33,Chandigarh,Chandigarh,2024-01-10 04:26:38,Regular,Organic Search,Marketplace,5,9507.65,2025-08-26 22:40:33,963,369,1901.53,Inactive,Medium
CUST1511,Aditya Malhotra,customer511@example.com,Female,59,Chennai,Tamil Nadu,2023-04-19 21:04:22,VIP,Social Media,Website,10,15119.73,2025-09-12 13:46:15,1229,352,1511.97,Inactive,High
CUST1182,Sneha Saxena,customer182@example.com,Female,42,Hyderabad,Telangana,2025-02-25 20:46:40,VIP,Email Campaign,Website,10,4469.05,2026-05-08 21:55:26,551,114,446.9,At Risk,Low
CUST1410,Aarav Mehta,customer410@example.com,Female,25,Chennai,Tamil Nadu,2023-11-07 21:03:44,Regular,Social Media,Marketplace,7,14363.64,2025-11-09 05:49:04,1027,294,2051.95,Inactive,Medium
CUST1064,Neha Verma,customer64@example.com,Female,34,Lucknow,Uttar Pradesh,2023-08-18 00:24:04,Regular,Referral,Store,7,12080.12,2026-04-17 20:47:42,1108,135,1725.73,At Risk,Medium
CUST1113,Simran Patel,customer113@example.com,Male,34,Noida,Uttar Pradesh,2024-11-29 03:54:44,Premium,Organic Search,Website,6,11281.82,2026-05-03 04:59:14,639,119,1880.3,At Risk,Medium
CUST1161,Aditya Reddy,customer161@example.com,Female,59,Bengaluru,Karnataka,2024-01-09 06:34:07,Premium,Organic Search,Marketplace,9,15909.31,2025-12-21 01:13:22,964,252,1767.7,Inactive,High
CUST1988,Ankit Nair,customer988@example.com,Female,42,Chandigarh,Chandigarh,2023-04-26 01:34:59,VIP,Direct,Website,12,12853.06,2026-02-03 16:23:03,1222,208,1071.09,Inactive,Medium
CUST1731,Aarav Verma,customer731@example.com,Female,57,Kolkata,West Bengal,2024-08-08 05:51:50,Regular,Direct,Website,8,5583.39,2025-06-08 17:50:28,752,448,697.92,Inactive,Medium
CUST1763,Riya Shah,customer763@example.com,Male,50,Dehradun,Uttarakhand,2023-03-11 05:49:07,Premium,Social Media,Website,6,5080.2,2025-03-11 04:51:25,1268,537,846.7,Inactive,Medium
CUST1417,Aman Chauhan,customer417@example.com,Male,33,Delhi,Delhi,2023-09-30 12:56:17,Premium,Organic Search,Marketplace,7,3776.57,2025-06-30 01:04:08,1065,426,539.51,Inactive,Low
CUST1922,Isha Mehta,customer922@example.com,Female,35,Pune,Maharashtra,2023-03-05 13:49:12,Premium,Paid Ads,Mobile App,6,19301.99,2026-01-04 06:29:18,1274,238,3217.0,Inactive,High
CUST1743,Sneha Mishra,customer743@example.com,Female,58,Kolkata,West Bengal,2025-01-18 06:22:34,Premium,Email Campaign,Mobile App,12,9627.8,2025-02-18 13:27:39,589,558,802.32,Inactive,Medium
CUST1799,Riya Joshi,customer799@example.com,Female,28,Noida,Uttar Pradesh,2023-05-25 03:13:38,Regular,Social Media,Store,6,10729.29,2025-04-18 08:44:43,1193,499,1788.22,Inactive,Medium
CUST1287,Aditya Roy,customer287@example.com,Male,28,Hyderabad,Telangana,2023-08-11 18:26:26,VIP,Social Media,Mobile App,13,14813.05,2026-03-07 16:18:56,1115,176,1139.47,At Risk,Medium
CUST1845,Rohan Shah,customer845@example.com,Male,44,Pune,Maharashtra,2024-09-19 16:02:16,Regular,Direct,Mobile App,12,4927.89,2025-10-30 23:20:32,710,304,410.66,Inactive,Low
CUST1389,Sneha Roy,customer389@example.com,Female,37,Dehradun,Uttarakhand,2023-03-15 20:11:18,Regular,Social Media,Mobile App,6,7616.98,2026-05-23 20:25:30,1264,99,1269.5,At Risk,Medium
CUST1484,Ankit Verma,customer484@example.com,Male,48,Jaipur,Rajasthan,2025-01-19 10:07:55,Regular,Paid Ads,Website,7,2405.28,2025-06-09 00:59:05,588,447,343.61,Inactive,Low
CUST1631,Vivaan Sharma,customer631@example.com,Female,27,Bengaluru,Karnataka,2024-11-08 21:39:23,Regular,Organic Search,Website,16,1969.91,2025-01-01 18:50:24,660,606,123.12,Inactive,Low
CUST1236,Priya Kapoor,customer236@example.com,Male,55,Bengaluru,Karnataka,2025-08-15 08:56:25,Regular,Social Media,Website,10,9585.44,2025-09-23 19:40:30,380,341,958.54,Inactive,Medium
CUST1326,Ankit Bansal,customer326@example.com,Female,27,Kolkata,West Bengal,2023-10-16 12:33:04,Regular,Email Campaign,Mobile App,6,18288.24,2026-01-01 19:22:15,1049,241,3048.04,Inactive,High
CUST1134,Simran Verma,customer134@example.com,Female,46,Bengaluru,Karnataka,2025-01-30 22:01:28,Premium,Direct,Mobile App,8,5491.34,2026-06-03 12:08:19,577,88,686.42,Active,Medium
CUST1385,Kavya Roy,customer385@example.com,Female,60,Bengaluru,Karnataka,2025-07-15 08:43:26,Regular,Organic Search,Marketplace,10,3745.65,2026-06-03 06:50:09,411,88,374.56,Active,Low
CUST1878,Kavya Kapoor,customer878@example.com,Female,49,Hyderabad,Telangana,2024-05-12 17:42:36,Regular,Social Media,Store,7,15354.93,2025-01-23 17:15:42,840,584,2193.56,Inactive,High
CUST1465,Isha Das,customer465@example.com,Female,47,Pune,Maharashtra,2025-02-15 06:13:36,Regular,Direct,Website,7,1945.25,2025-12-05 22:08:09,561,268,277.89,Inactive,Low
CUST1138,Aman Mehta,customer138@example.com,Female,58,Lucknow,Uttar Pradesh,2025-03-27 11:15:42,Regular,Social Media,Website,10,3436.16,2026-07-02 18:12:01,521,59,343.62,Active,Low
CUST1029,Aditi Chauhan,customer29@example.com,Male,38,Chennai,Tamil Nadu,2023-09-09 01:22:46,Regular,Organic Search,Marketplace,8,13794.16,2026-07-21 19:47:52,1086,40,1724.27,Active,Medium
CUST1859,Arjun Nair,customer859@example.com,Other,23,Lucknow,Uttar Pradesh,2025-07-30 18:44:19,Regular,Social Media,Store,6,9778.14,2025-08-30 04:25:04,396,365,1629.69,Inactive,Medium
CUST1469,Simran Malhotra,customer469@example.com,Other,53,Kolkata,West Bengal,2024-06-16 14:23:02,Regular,Email Campaign,Website,6,7543.21,2026-08-19 18:32:39,805,11,1257.2,Active,Medium
CUST1903,Aarav Patel,customer903@example.com,Male,48,Delhi,Delhi,2024-09-16 09:20:38,Regular,Social Media,Marketplace,8,2585.62,2025-01-06 20:04:14,713,601,323.2,Inactive,Low
CUST1851,Isha Singh,customer851@example.com,Male,39,Lucknow,Uttar Pradesh,2024-07-09 07:52:19,Regular,Email Campaign,Store,3,8705.37,2026-06-10 16:58:05,782,81,2901.79,Active,Medium
CUST1241,Simran Verma,customer241@example.com,Male,18,Pune,Maharashtra,2024-02-07 02:21:09,Regular,Organic Search,Website,6,4368.86,2025-09-03 15:03:54,935,361,728.14,Inactive,Low
CUST1781,Neha Gupta,customer781@example.com,Male,57,Hyderabad,Telangana,2023-10-11 19:48:05,Premium,Email Campaign,Marketplace,8,6726.31,2025-05-09 07:35:50,1054,478,840.79,Inactive,Medium
CUST1930,Sneha Shah,customer930@example.com,Female,47,Kolkata,West Bengal,2025-04-03 15:04:03,Regular,Direct,Marketplace,11,22710.2,2025-07-26 16:26:50,514,400,2064.56,Inactive,High
CUST1476,Vikram Nair,customer476@example.com,Female,21,Noida,Uttar Pradesh,2025-12-17 18:56:18,Premium,Paid Ads,Store,3,3342.07,2026-06-17 13:56:24,256,74,1114.02,Active,Low
CUST1249,Sneha Reddy,customer249@example.com,Male,24,Hyderabad,Telangana,2025-07-18 08:30:29,Regular,Direct,Marketplace,3,15439.62,2025-07-18 08:30:29,408,408,5146.54,Inactive,High
CUST1292,Sneha Bansal,customer292@example.com,Male,29,Delhi,Delhi,2025-08-22 14:19:56,Regular,Paid Ads,Marketplace,4,8476.46,2025-12-10 18:50:01,373,263,2119.11,Inactive,Medium
CUST1774,Aditya Bansal,customer774@example.com,Female,21,Pune,Maharashtra,2025-03-24 03:45:51,Regular,Paid Ads,Website,5,19543.98,2026-03-28 18:28:35,524,155,3908.8,At Risk,High
CUST1310,Arjun Saxena,customer310@example.com,Male,52,Ahmedabad,Gujarat,2023-05-01 05:19:15,Regular,Referral,Store,9,14629.06,2025-09-01 13:02:56,1217,363,1625.45,Inactive,Medium
CUST1561,Pooja Kapoor,customer561@example.com,Female,20,Delhi,Delhi,2024-01-28 00:59:34,Regular,Paid Ads,Store,5,17575.85,2026-06-07 20:10:29,945,84,3515.17,Active,High
CUST1483,Kavya Nair,customer483@example.com,Female,19,Delhi,Delhi,2025-02-26 05:07:39,Premium,Paid Ads,Mobile App,2,5844.46,2025-10-30 19:06:38,550,304,2922.23,Inactive,Medium
CUST1749,Kavya Singh,customer749@example.com,Male,29,Ahmedabad,Gujarat,2023-10-31 10:48:49,Premium,Social Media,Mobile App,8,12604.69,2025-12-09 06:09:16,1034,264,1575.59,Inactive,Medium
CUST1953,Sneha Yadav,customer953@example.com,Male,21,Jaipur,Rajasthan,2024-04-21 04:26:45,Regular,Email Campaign,Store,6,9393.92,2026-04-07 10:10:57,861,145,1565.65,At Risk,Medium
CUST1051,Priya Nair,customer51@example.com,Male,49,Bengaluru,Karnataka,2023-08-27 20:57:56,Premium,Direct,Store,2,13946.06,2025-05-10 08:47:26,1099,477,6973.03,Inactive,Medium
CUST1455,Rohan Joshi,customer455@example.com,Female,20,Mumbai,Maharashtra,2024-02-05 12:03:18,Regular,Social Media,Website,5,13730.33,2026-03-04 00:16:54,937,179,2746.07,At Risk,Medium
CUST1275,Ananya Chauhan,customer275@example.com,Female,22,Lucknow,Uttar Pradesh,2023-10-14 10:23:00,Regular,Email Campaign,Mobile App,9,11343.29,2025-10-21 00:00:13,1051,313,1260.37,Inactive,Medium
CUST1742,Vivaan Mehta,customer742@example.com,Male,29,Bengaluru,Karnataka,2024-08-25 23:12:22,Regular,Referral,Marketplace,7,3412.58,2026-06-19 10:27:04,735,72,487.51,Active,Low
CUST1487,Vivaan Verma,customer487@example.com,Female,49,Noida,Uttar Pradesh,2023-04-06 22:21:55,Premium,Direct,Website,2,31351.01,2025-06-22 07:51:06,1242,434,15675.5,Inactive,High
CUST1646,Ananya Malhotra,customer646@example.com,Female,50,Bengaluru,Karnataka,2023-12-21 21:43:40,Regular,Paid Ads,Store,5,12858.2,2026-03-29 18:53:30,983,154,2571.64,At Risk,Medium
CUST1682,Isha Verma,customer682@example.com,Female,45,Mumbai,Maharashtra,2023-11-12 03:45:53,Premium,Referral,Store,5,9692.56,2025-06-30 11:51:51,1022,426,1938.51,Inactive,Medium
CUST1185,Simran Verma,customer185@example.com,Female,26,Kolkata,West Bengal,2023-03-08 22:09:57,VIP,Social Media,Store,2,9170.25,2025-04-28 11:03:27,1271,489,4585.12,Inactive,Medium
CUST1717,Priya Kapoor,customer717@example.com,Female,26,Chandigarh,Chandigarh,2024-04-20 15:44:34,Regular,Referral,Website,9,8968.7,2026-04-29 10:31:34,862,123,996.52,At Risk,Medium
CUST1888,Aditya Sharma,customer888@example.com,Male,30,Bengaluru,Karnataka,2023-08-09 08:20:07,Regular,Referral,Mobile App,7,10938.01,2025-10-29 18:35:53,1117,305,1562.57,Inactive,Medium
CUST1661,Vivaan Mehta,customer661@example.com,Female,50,Lucknow,Uttar Pradesh,2025-11-01 13:50:37,Regular,Paid Ads,Website,10,7188.33,2025-12-20 08:43:45,302,253,718.83,Inactive,Medium
CUST1316,Rahul Gupta,customer316@example.com,Female,49,Delhi,Delhi,2025-07-12 22:08:46,Regular,Referral,Website,6,8209.53,2026-07-02 07:18:13,414,59,1368.26,Active,Medium
CUST1597,Simran Chauhan,customer597@example.com,Female,34,Lucknow,Uttar Pradesh,2024-08-04 23:31:24,Premium,Direct,Website,8,13546.17,2026-02-23 05:22:41,756,188,1693.27,Inactive,Medium
CUST1869,Sneha Mehta,customer869@example.com,Female,36,Chennai,Tamil Nadu,2024-09-04 23:17:01,Premium,Social Media,Store,6,9170.25,2026-07-23 19:18:11,725,38,1528.38,Active,Medium
CUST1239,Isha Kumar,customer239@example.com,Female,20,Jaipur,Rajasthan,2024-01-25 22:37:57,Regular,Direct,Mobile App,7,12749.68,2025-08-10 20:01:20,948,385,1821.38,Inactive,Medium
CUST1305,Vikram Patel,customer305@example.com,Female,52,Bengaluru,Karnataka,2023-12-13 20:45:14,Regular,Organic Search,Marketplace,10,25647.04,2026-07-28 01:19:39,991,33,2564.7,Active,High
CUST1123,Aarav Verma,customer123@example.com,Female,42,Ahmedabad,Gujarat,2025-11-10 05:37:47,Regular,Email Campaign,Mobile App,11,2048.15,2025-11-10 05:37:47,293,293,186.2,Inactive,Low
CUST1759,Kavya Joshi,customer759@example.com,Female,42,Jaipur,Rajasthan,2023-08-14 17:04:50,Regular,Paid Ads,Website,6,3256.66,2026-05-18 06:12:18,1112,104,542.78,At Risk,Low
CUST1766,Kavya Chauhan,customer766@example.com,Male,32,Chennai,Tamil Nadu,2025-06-16 19:36:58,Regular,Direct,Store,3,4134.09,2025-06-16 19:36:58,440,440,1378.03,Inactive,Low
CUST1234,Vikram Mehta,customer234@example.com,Female,35,Chennai,Tamil Nadu,2025-07-31 07:47:45,Premium,Organic Search,Store,6,12364.8,2026-02-06 17:59:50,395,205,2060.8,Inactive,Medium
CUST1254,Ankit Kumar,customer254@example.com,Male,32,Bengaluru,Karnataka,2025-12-27 08:48:58,Regular,Social Media,Mobile App,5,11526.39,2026-08-07 14:11:26,246,23,2305.28,Active,Medium
CUST1830,Vikram Malhotra,customer830@example.com,Female,33,Dehradun,Uttarakhand,2025-12-13 06:14:55,Regular,Social Media,Marketplace,6,9170.25,2026-04-20 21:19:10,260,132,1528.38,At Risk,Medium
CUST1429,Ananya Bansal,customer429@example.com,Male,34,Jaipur,Rajasthan,2024-12-08 20:21:35,Premium,Social Media,Mobile App,11,19503.94,2025-03-03 22:19:19,630,545,1773.09,Inactive,High
CUST1448,Rohan Patel,customer448@example.com,Male,55,Bengaluru,Karnataka,2023-05-30 07:51:05,Regular,Social Media,Website,6,6810.08,2025-05-22 00:45:13,1188,465,1135.01,Inactive,Medium
CUST1623,Riya Nair,customer623@example.com,Male,38,Noida,Uttar Pradesh,2024-11-11 16:36:59,Regular,Organic Search,Store,4,3985.53,2025-01-28 22:40:30,657,579,996.38,Inactive,Low
CUST1841,Rahul Verma,customer841@example.com,Male,52,Chandigarh,Chandigarh,2024-07-05 06:12:46,Regular,Direct,Marketplace,9,4985.33,2026-08-04 18:49:13,786,26,553.93,Active,Low
CUST1203,Riya Patel,customer203@example.com,Female,48,Pune,Maharashtra,2025-09-05 20:03:38,Premium,Organic Search,Mobile App,11,9023.15,2025-11-27 06:28:45,359,276,820.29,Inactive,Medium
CUST1754,Aman Singh,customer754@example.com,Female,42,Gurugram,Haryana,2023-05-05 19:09:14,Regular,Paid Ads,Marketplace,10,11202.36,2025-11-19 07:32:00,1213,284,1120.24,Inactive,Medium
CUST1512,Pooja Mishra,customer512@example.com,Female,32,Delhi,Delhi,2024-10-17 10:05:13,Regular,Email Campaign,Website,7,6345.18,2025-10-26 01:52:54,682,308,906.45,Inactive,Medium
CUST1611,Karan Bansal,customer611@example.com,Female,19,Hyderabad,Telangana,2023-06-24 21:38:20,Premium,Referral,Website,6,10935.21,2025-04-27 17:54:33,1163,490,1822.54,Inactive,Medium
CUST1701,Ankit Chauhan,customer701@example.com,Female,36,Hyderabad,Telangana,2025-07-09 22:06:13,Regular,Paid Ads,Website,2,32804.17,2026-05-13 17:18:01,417,109,16402.08,At Risk,High
CUST1420,Aditya Roy,customer420@example.com,Female,33,Chandigarh,Chandigarh,2023-04-04 04:57:28,Regular,Email Campaign,Mobile App,10,7117.36,2026-01-04 10:37:53,1244,238,711.74,Inactive,Medium
CUST1121,Arjun Mehta,customer121@example.com,Male,43,Ahmedabad,Gujarat,2023-07-03 09:26:27,VIP,Direct,Mobile App,8,5806.04,2026-04-28 11:35:14,1154,124,725.76,At Risk,Medium
CUST1369,Karan Saxena,customer369@example.com,Male,39,Mumbai,Maharashtra,2025-01-15 04:42:53,Regular,Organic Search,Marketplace,7,12353.4,2025-11-18 17:21:09,592,285,1764.77,Inactive,Medium
CUST1049,Sneha Shah,customer49@example.com,Male,40,Hyderabad,Telangana,2023-12-31 07:55:35,Regular,Organic Search,Mobile App,8,7123.48,2025-10-14 14:26:29,973,320,890.44,Inactive,Medium
CUST1773,Ananya Nair,customer773@example.com,Male,40,Delhi,Delhi,2024-10-16 22:28:55,Premium,Email Campaign,Mobile App,11,3850.42,2025-12-02 22:14:14,683,271,350.04,Inactive,Low
CUST1825,Priya Gupta,customer825@example.com,Female,32,Gurugram,Haryana,2024-04-14 07:40:23,Premium,Organic Search,Marketplace,3,6504.56,2026-06-11 11:41:27,868,80,2168.19,Active,Medium
CUST1208,Vivaan Sharma,customer208@example.com,Female,59,Hyderabad,Telangana,2025-08-25 22:24:39,Premium,Direct,Store,4,5264.57,2026-05-01 18:43:30,370,121,1316.14,At Risk,Medium
CUST1970,Pooja Sharma,customer970@example.com,Female,20,Dehradun,Uttarakhand,2025-03-22 09:38:28,Regular,Direct,Store,7,12938.29,2026-04-08 19:15:17,526,144,1848.33,At Risk,Medium
